transaction_id,transaction_timestamp,product_id,store_id,quantity,unit_price,discount_amount,campaign_id,last_modified_timestamp
TXN00033224,2025-02-01 21:14:21,P0161,S007,3,3.01,0.0,,2025-02-01 21:14:21
TXN00098005,2025-04-01 12:32:31,P0161,S022,1,3.02,0.0,,2025-04-01 12:32:31
TXN00019717,2025-01-19 21:59:24,P0150,S004,1,15.3,0.0,,2025-01-19 21:59:24
TXN00018770,2025-01-19 17:06:22,P0100,S014,3,1.19,0.0,,2025-01-19 17:06:22
TXN00101108,2025-04-04 14:02:25,P0025,S018,1,1.4,0.0,,2025-04-04 14:02:25
TXN00011967,2025-01-12 19:03:58,P0171,S017,1,9.58,0.0,,2025-01-12 19:03:58
TXN00081143,2025-03-17 09:34:55,P0208,S013,1,8.69,0.0,,2025-03-17 09:34:55
TXN00118471,2025-04-19 19:32:14,P0160,S975,1,4.2,1.47,C021,2025-04-19 19:32:14
TXN00116482,2025-04-18 19:29:59,P0043,S024,3,10.86,0.0,,2025-04-18 19:29:59
TXN00034771,2025-02-02 17:24:42,P0068,S013,1,2.57,0.0,,2025-02-02 17:24:42
TXN00064509,2025-03-02 19:23:52,P0068,S005,4,2.64,4.22,C036,2025-03-02 19:23:52
TXN00122155,2025-04-22 21:04:25,P0199,S011,1,2.68,0.0,,2025-04-22 21:04:25
TXN00034983,2025-02-03 19:27:20,P0068,S014,1,2.63,0.0,,2025-02-03 19:27:20
TXN00129135,2025-04-28 17:45:10,P0068,S004,1,2.57,0.0,,2025-04-28 17:45:10
TXN00077288,2025-03-14 19:43:16,P0041,S014,3,6.44,0.0,,2025-03-14 19:43:16
TXN00131916,2025-04-30 15:20:28,P0095,S024,2,3.02,0.0,,2025-04-30 15:20:28
TXN00103664,2025-04-06 11:55:51,P0002,S018,2,14.32,0.0,,2025-04-06 11:55:51
TXN00039667,2025-02-08 13:31:47,P0150,S011,3,15.05,0.0,,2025-02-08 13:31:47
TXN00097421,2025-03-31 12:00:04,P0146,S018,2,1.81,0.0,,2025-03-31 12:00:04
TXN00047138,2025-02-15 13:31:21,P0068,S028,2,2.55,0.0,,2025-02-15 13:31:21
TXN00018189,2025-01-18 11:00:00,P0153,S018,1,1.93,0.0,,2025-01-21 11:00:00
TXN00083388,2025-03-20 18:03:33,P0171,S026,1,9.83,0.0,,2025-03-20 18:03:33
TXN00127256,2025-04-26 10:49:18,P0150,S008,1,14.61,0.0,,2025-04-26 10:49:18
TXN00072667,2025-03-09 20:34:43,P0203,S014,3,7.33,0.0,,2025-03-09 20:34:43
TXN00072639,2025-03-09 11:20:47,P0217,S010,1,9.05,0.81,,2025-03-09 11:20:47
TXN00041360,2025-02-09 17:53:02,P0008,S005,1,4.45,0.4,,2025-02-09 17:53:02
TXN00086239,2025-03-22 18:52:42,P0008,S024,1,4.39,0.0,,2025-03-22 18:52:42
TXN00069458,2025-03-07 20:16:16,P0099,S023,1,6.82,0.0,,2025-03-07 20:16:16
TXN00036124,2025-02-04 11:55:00,P0071,S027,5,26.65,0.0,,2025-02-04 11:55:00
TXN00064161,2025-03-02 18:29:19,P0204,S026,1,9.58,0.0,,2025-03-02 18:29:19
TXN00012246,2025-01-12 17:32:50,P0056,S003,1,12.76,0.0,,2025-01-12 17:32:50
TXN00098884,2025-04-02 19:33:06,P0025,S022,2,1.41,0.0,,2025-04-02 19:33:06
TXN00000329,2025-01-01 18:42:51,P0079,S001,3,5.48,0.0,,2025-01-01 18:42:51
TXN00002440,2025-01-03 14:15:21,P0076,S002,1,9.22,0.0,,2025-01-03 14:15:21
TXN00046945,2025-02-15 20:52:08,P0203,S016,2,7.23,0.0,,2025-02-15 20:52:08
TXN00035106,2025-02-03 12:47:11,P0068,S028,2,2.62,0.0,,2025-02-03 12:47:11
TXN00113157,2025-04-14 12:57:27,P0065,S014,2,1.21,0.0,,2025-04-14 12:57:27
TXN00008791,2025-01-09 18:43:35,P0003,S002,1,11.71,0.56,,2025-01-09 18:43:35
TXN00131538,2025-04-30 10:59:21,P0150,S027,3,15.35,0.0,,2025-04-30 10:59:21
TXN00116242,2025-04-17 12:11:03,P0100,S011,2,1.23,0.0,,2025-04-17 12:11:03
TXN00028064,2025-01-28 18:37:38,P0092,S018,2,4.57,0.0,,2025-01-28 18:37:38
TXN00061484,2025-02-28 18:25:22,P0068,S008,2,2.58,2.06,C036,2025-02-28 18:25:22
TXN00075746,2025-03-13 19:20:37,P0213,S008,1,2.08,0.0,,2025-03-13 19:20:37
TXN00031934,2025-02-01 19:20:02,P0141,S007,1,11.52,0.0,,2025-02-01 19:20:02
TXN00093262,2025-03-29 11:27:13,P0038,S024,2,13.5,0.0,,2025-03-29 11:27:13
TXN00007007,2025-01-07 20:35:31,P0124,S003,2,10.09,0.0,,2025-01-07 20:35:31
TXN00001924,2025-01-03 13:45:09,P0203,S001,2,7.47,0.0,,2025-01-03 13:45:09
TXN00056192,2025-02-23 14:07:41,P0150,S014,3,15.09,0.0,,2025-02-23 14:07:41
TXN00010405,2025-01-11 16:53:44,P0068,S006,2,2.56,0.0,,2025-01-11 16:53:44
TXN00058471,2025-02-25 12:07:20,P0150,S014,1,14.93,0.0,,2025-02-25 12:07:20
TXN00065807,2025-03-03 16:59:28,P0068,S014,1,2.57,1.03,C036,2025-03-03 16:59:28
TXN00129845,2025-04-28 12:30:16,P0150,S018,1,15.11,0.0,,2025-04-28 12:30:16
TXN00021707,2025-01-22 14:20:30,P0092,S018,3,4.52,0.0,,2025-01-22 14:20:30
TXN00047604,2025-02-15 16:37:03,P0124,S013,4,9.98,0.0,,2025-02-15 16:37:03
TXN00127677,2025-04-27 14:09:55,P0198,S006,1,11.74,0.0,,2025-04-27 14:09:55
TXN00080928,2025-03-17 12:44:22,P0117,S018,5,2.78,0.0,,2025-03-17 12:44:22
TXN00085689,2025-03-22 09:48:30,P0059,S004,1,18.26,0.0,,2025-03-22 09:48:30
TXN00063386,2025-03-01 21:35:26,P0212,S012,3,4.65,0.0,,2025-03-01 21:35:26
TXN00035285,2025-02-03 18:55:19,P0020,S022,3,8.19,0.0,,2025-02-03 18:55:19
TXN00101917,2025-04-05 20:43:18,P0008,S015,2,4.44,0.0,,2025-04-05 20:43:18
TXN00046513,2025-02-14 16:59:47,P0079,S021,2,5.41,0.0,,2025-02-14 16:59:47
TXN00029151,2025-01-29 11:35:16,P0087,S001,1,12.87,0.0,,2025-01-29 11:35:16
TXN00007182,2025-01-07 14:08:14,P0079,S015,2,5.33,0.0,,2025-01-07 14:08:14
TXN00014977,2025-01-15 09:53:06,P0065,S003,3,1.2,0.0,C935,2025-01-15 09:53:06
TXN00031825,2025-02-01 11:26:29,P0133,S014,2,8.1,0.0,,2025-02-01 11:26:29
TXN00120454,2025-04-20 17:59:39,P0142,S013,2,3.89,0.0,,2025-04-20 17:59:39
TXN00060737,2025-02-28 19:37:44,P0068,S011,2,2.61,2.09,C036,2025-02-28 19:37:44
TXN00082531,2025-03-19 17:49:25,P0013,S004,1,5.22,0.0,,2025-03-19 17:49:25
TXN00039763,2025-02-08 11:51:35,P0188,S010,2,9.31,0.0,,2025-02-08 11:51:35
TXN00017162,2025-01-18 13:28:20,P0079,S026,2,5.22,0.0,,2025-01-18 13:28:20
TXN00076433,2025-03-14 19:29:26,P0011,S014,3,5.0,0.0,,2025-03-14 19:29:26
TXN00068989,2025-03-07 13:37:36,P0131,S020,2,2.1,0.31,,2025-03-07 13:37:36
TXN00076440,2025-03-14 14:10:46,P0171,S013,2,9.68,0.0,,2025-03-14 14:10:46
TXN00131871,2025-04-30 13:03:43,P0015,S009,1,6.88,0.0,,2025-04-30 13:03:43
TXN00080662,2025-03-17 17:58:39,P0068,S011,2,2.52,0.0,,2025-03-17 17:58:39
TXN00112682,2025-04-13 19:05:27,P0068,S005,2,2.49,0.0,,2025-04-13 19:05:27
TXN00072678,2025-03-09 21:22:33,P0150,S012,4,15.05,0.0,,2025-03-09 21:22:33
TXN00102522,2025-04-05 17:16:52,P0161,S018,1,2.94,0.0,,2025-04-05 17:16:52
TXN00109973,2025-04-12 13:42:28,P0161,S011,1,2.89,0.0,,2025-04-12 13:42:28
TXN00039650,2025-02-08 14:10:03,P0049,S010,3,10.41,4.68,C001,2025-02-08 14:10:03
TXN00084215,2025-03-21 08:00:00,P0172,S014,4,3.79,0.0,,2025-03-21 08:00:00
TXN00061902,2025-03-01 14:45:48,P0068,S009,1,2.51,1.0,C036,2025-03-01 14:45:48
TXN00126908,2025-04-26 19:22:44,P0172,S007,2,3.64,1.46,C018,2025-04-26 19:22:44
TXN00093278,2025-03-29 19:25:56,P0021,S012,4,4.64,0.0,,2025-03-29 19:25:56
TXN00016464,2025-01-17 20:13:27,P0066,S001,1,5.93,0.0,,2025-01-17 20:13:27
TXN00102381,2025-04-05 13:23:54,P0074,S018,2,3.58,0.0,,2025-04-05 13:23:54
TXN00061357,2025-02-28 13:10:32,P0150,S004,2,14.96,0.0,,2025-02-28 13:10:32
TXN00068330,2025-03-06 10:47:57,P0207,S028,3,13.4,16.08,C024,2025-03-06 10:47:57
TXN00000821,2025-01-01 11:23:59,P0011,S021,1,5.15,0.0,,2025-01-01 11:23:59
TXN00115591,2025-04-17 18:50:05,P0079,S012,1,5.25,0.0,,2025-04-17 18:50:05
TXN00086560,2025-03-22 12:22:27,P0079,S007,1,5.25,0.0,,2025-03-22 12:22:27
TXN00121313,2025-04-21 13:47:02,P0215,S028,1,8.79,0.0,,2025-04-21 13:47:02
TXN00059256,2025-02-26 09:29:26,P0146,S027,2,1.8,0.0,,2025-02-26 09:29:26
TXN00028861,2025-01-29 20:26:12,P0011,S027,5,5.02,10.04,C015,2025-01-29 20:26:12
TXN00131998,2025-04-30 10:42:43,P0068,S028,3,2.51,0.0,,2025-04-30 10:42:43
TXN00071913,2025-03-09 21:59:24,P0068,S027,2,2.52,0.0,,2025-03-09 21:59:24
TXN00085220,2025-03-22 16:29:13,P0146,S014,2,1.86,0.0,,2025-03-22 16:29:13
TXN00009646,2025-01-10 17:29:27,P0171,S024,2,9.31,0.0,,2025-01-10 17:29:27
TXN00064957,2025-03-02 11:07:23,P0172,S023,2,3.66,0.0,,2025-03-02 11:07:23
TXN00047479,2025-02-15 21:59:24,P0163,S007,1,5.96,1.79,C017,2025-02-15 21:59:24
TXN00081984,2025-03-18 17:37:29,P0079,S027,1,5.3,0.0,,2025-03-18 17:37:29
TXN00028490,2025-01-28 21:45:53,P0203,S015,2,7.47,0.0,,2025-01-28 21:45:53
TXN00001174,2025-01-02 15:40:31,P0197,S012,2,26.3,0.0,,2025-01-02 15:40:31
TXN00097176,2025-03-31 18:35:14,P0193,S011,2,9.31,1.48,,2025-03-31 18:35:14
TXN00106111,2025-04-08 21:45:23,P0146,S026,2,1.83,0.92,C034,2025-04-08 21:45:23
TXN00032235,2025-02-01 17:48:26,P0025,S011,1,1.39,0.0,,2025-02-01 17:48:26
TXN00025163,2025-01-25 19:25:06,P0068,S006,1,2.6,0.0,,2025-01-25 19:25:06
TXN00103268,2025-04-05 12:38:54,P0087,S022,2,12.57,0.0,,2025-04-05 12:38:54
TXN00120495,2025-04-20 19:33:15,P0167,S006,3,1.83,0.0,,2025-04-20 19:33:15
TXN00066170,2025-03-04 11:51:23,P0007,S014,2,9.51,0.0,,2025-03-04 11:51:23
TXN00013448,2025-01-13 14:07:33,P0103,S001,2,2.37,0.0,,2025-01-13 14:07:33
TXN00059999,2025-02-27 17:46:28,P0137,S018,1,2.87,0.0,,2025-02-27 17:46:28
TXN00114504,2025-04-15 15:44:31,P0087,S018,2,12.79,0.0,,2025-04-15 15:44:31
TXN00088537,2025-03-24 21:01:48,P0146,S008,3,1.86,0.0,,2025-03-24 21:01:48
TXN00066116,2025-03-04 12:59:00,P0068,S021,4,2.5,4.0,C036,2025-03-04 12:59:00
TXN00106873,2025-04-09 13:26:57,P0079,S018,1,5.3,0.0,,2025-04-09 13:26:57
TXN00020051,2025-01-20 19:32:08,P0095,S024,2,3.01,0.17,,2025-01-20 19:32:08
TXN00059305,2025-02-26 11:35:22,P0068,S008,6,2.51,6.02,C036,2025-02-26 11:35:22
TXN00061060,2025-02-28 20:50:47,P0195,S018,3,4.7,0.0,,2025-02-28 20:50:47
TXN00023931,2025-01-24 13:30:15,P0150,S014,3,15.35,0.0,,2025-01-24 13:30:15
TXN00033362,2025-02-01 10:44:52,P0139,S023,2,2.46,0.0,,2025-02-01 10:44:52
TXN00065330,2025-03-03 19:11:30,P0068,S006,4,2.52,4.03,C036,2025-03-03 19:11:30
TXN00096632,2025-03-31 19:09:17,P0093,S005,2,4.78,0.24,,2025-03-31 19:09:17
TXN00075132,2025-03-12 11:31:09,P0125,S015,2,11.77,0.0,,2025-03-12 11:31:09
TXN00057946,2025-02-24 19:05:56,P0172,S012,1,3.6,0.0,,2025-02-24 19:05:56
TXN00076635,2025-03-14 16:15:37,P0150,S010,1,14.58,1.21,,2025-03-14 16:15:37
TXN00029283,2025-01-29 13:56:45,P0131,S027,4,2.21,0.0,,2025-01-29 13:56:45
TXN00056100,2025-02-23 18:43:15,P0163,S014,2,5.97,0.0,,2025-02-23 18:43:15
TXN00041781,2025-02-09 17:50:06,P0054,S014,2,6.94,0.0,,2025-02-09 17:50:06
TXN00039993,2025-02-08 11:55:34,P0181,S014,1,1.17,0.0,,2025-02-08 11:55:34
TXN00117876,2025-04-19 11:41:44,P0150,S012,1,15.28,0.0,,2025-04-19 11:41:44
TXN00100927,2025-04-04 20:40:15,P0150,S011,2,14.85,1.67,,2025-04-04 20:40:15
TXN00104852,2025-04-07 13:07:52,P0084,S028,2,15.69,4.71,C028,2025-04-07 13:07:52
TXN00105068,2025-04-07 13:34:24,P0121,S015,2,4.03,3.22,C023,2025-04-07 13:34:24
TXN00006541,2025-01-07 15:22:08,P0100,S024,1,1.23,0.0,,2025-01-07 15:22:08
TXN00038625,2025-02-07 10:35:51,P0146,S027,1,1.87,0.18,,2025-02-07 10:35:51
TXN00014358,2025-01-15 18:28:46,P0131,S020,2,2.21,0.0,,2025-01-15 18:28:46
TXN00034384,2025-02-02 11:05:23,P0150,S006,3,15.29,0.0,,2025-02-02 11:05:23
TXN00022617,2025-01-23 16:09:31,P0003,S011,1,12.06,0.0,,2025-01-23 16:09:31
TXN00045201,2025-02-13 20:21:12,P0123,S013,2,11.49,0.0,,2025-02-13 20:21:12
TXN00022837,2025-01-23 20:17:27,P0074,S028,1,3.67,0.0,,2025-01-23 20:17:27
TXN00097048,2025-03-31 21:39:09,P0087,S011,1,12.45,0.0,,2025-03-31 21:39:09
TXN00034153,2025-02-02 19:43:57,P0077,S001,-2,9.03,0.0,,2025-02-02 19:43:57
TXN00018228,2025-01-18 11:27:15,P0037,S023,2,18.08,0.0,,2025-01-18 11:27:15
TXN00123980,2025-04-24 19:05:45,P0048,S021,2,3.53,0.0,,2025-04-24 19:05:45
TXN00077848,2025-03-15 19:07:09,P0164,S001,2,7.91,0.0,,2025-03-15 19:07:09
TXN00050417,2025-02-17 19:15:13,P0159,S027,1,6.96,0.0,,2025-02-17 19:15:13
TXN00097649,2025-04-01 17:53:56,P0079,S006,1,5.42,0.0,,2025-04-01 17:53:56
TXN00102976,2025-04-05 21:59:24,P0050,S008,3,1.23,0.0,,2025-04-05 21:59:24
TXN00065307,2025-03-03 12:52:57,P0161,S027,-2,2.93,0.0,,2025-03-03 12:52:57
TXN00027079,2025-01-27 13:00:51,P0208,S012,1,8.95,0.0,,2025-01-27 13:00:51
TXN00078880,2025-03-15 11:49:15,P0207,S002,4,13.73,21.97,C024,2025-03-15 11:49:15
TXN00096208,2025-03-30 16:59:42,P0068,S014,2,2.6,0.0,,2025-03-30 16:59:42
TXN00102030,2025-04-05 19:48:04,P0146,S008,2,1.86,0.0,,2025-04-05 19:48:04
TXN00016538,2025-01-17 13:36:56,P0078,S014,4,9.33,0.0,,2025-01-17 13:36:56
TXN00092927,2025-03-28 17:46:35,P0071,S007,3,26.49,15.89,C013,2025-03-28 17:46:35
TXN00022006,2025-01-22 17:28:31,P0068,S006,2,2.59,0.0,,2025-01-22 17:28:31
TXN00038411,2025-02-07 21:59:24,P0190,S011,2,11.65,0.0,,2025-02-07 21:59:24
TXN00008097,2025-01-09 16:26:46,P0174,S012,1,5.12,0.14,,2025-01-09 16:26:46
TXN00022893,2025-01-23 14:05:12,P0079,S006,-2,5.43,0.0,,2025-01-23 14:05:12
TXN00076274,2025-03-13 18:56:11,P0150,S023,2,14.56,0.0,,2025-03-13 18:56:11
TXN00094762,2025-03-29 21:03:04,P0150,S006,2,15.16,0.0,,2025-03-29 21:03:04
TXN00077852,2025-03-15 10:53:05,P0113,S012,1,14.69,0.0,,2025-03-15 10:53:05
TXN00113963,2025-04-15 18:23:21,P0041,S014,1,6.79,0.0,,2025-04-15 18:23:21
TXN00083673,2025-03-20 20:45:21,P0129,S016,4,8.54,0.0,,2025-03-20 20:45:21
TXN00109418,2025-04-11 20:51:25,P0065,S006,1,1.22,0.0,,2025-04-11 20:51:25
TXN00004853,2025-01-05 12:32:28,P0174,S021,3,5.28,0.0,,2025-01-05 12:32:28
TXN00125544,2025-04-25 15:53:53,P0092,S007,2,4.6,0.0,,2025-04-25 15:53:53
TXN00038648,2025-02-07 21:59:24,P0139,S025,1,2.51,0.0,,2025-02-07 21:59:24
TXN00040785,2025-02-08 20:06:50,P0203,S026,2,7.51,0.0,,2025-02-08 20:06:50
TXN00029427,2025-01-29 20:15:39,P0008,S001,2,4.31,0.0,,2025-01-29 20:15:39
TXN00017875,2025-01-18 17:15:08,P0186,S015,1,2.75,0.0,,2025-01-18 17:15:08
TXN00001746,2025-01-02 08:18:13,P0025,S014,1,1.41,0.0,,2025-01-02 08:18:13
TXN00084769,2025-03-21 12:23:22,P0150,S027,1,14.66,0.0,,2025-03-21 12:23:22
TXN00053012,2025-02-20 19:35:54,P0150,S027,1,14.96,0.6,,2025-02-20 19:35:54
TXN00102565,2025-04-05 20:40:14,P0047,S024,1,12.6,0.0,,2025-04-05 20:40:14
TXN00101172,2025-04-04 13:22:02,P0111,S023,3,15.1,0.0,,2025-04-04 13:22:02
TXN00042042,2025-02-09 12:45:41,P0150,S006,2,14.94,1.62,,2025-02-09 12:45:41
TXN00030605,2025-01-31 11:43:17,P0128,S014,1,6.82,0.0,,2025-01-31 11:43:17
TXN00039163,2025-02-07 18:51:39,P0172,S026,1,3.8,0.0,,2025-02-07 18:51:39
TXN00115926,2025-04-17 16:23:12,P0150,S011,2,15.07,0.0,,2025-04-17 16:23:12
TXN00097682,2025-04-01 19:23:49,P0077,S016,3,8.87,0.0,,2025-04-01 19:23:49
TXN00076943,2025-03-14 11:28:06,P0150,S008,1,15.22,0.0,,2025-03-14 11:28:06
TXN00131454,2025-04-30 20:05:40,P0197,S018,1,26.52,0.0,,2025-04-30 20:05:40
TXN00107807,2025-04-10 11:24:35,P0131,S018,2,2.15,0.0,,2025-04-10 11:24:35
